评论ID,酒店ID,酒店名称,用户昵称,评分,评级,评论内容,入住日期,评论日期,房型,有用数,图片列表,视频列表,酒店回复内容,酒店回复日期,酒店回复IP,用户评论数,用户头像,语言,满分
1968544618,127625958,昆明东风广场福朋喜来登酒店,L1988,4.7,超棒,Hotel is very good I have nothing to complain about. The only little downside is that the lift sometimes smell of cigarettes. Perhaps need more enforcement for non smoking.,2026/5/1 0:00,2026/6/1 13:17,家庭亲子联通套房,0,,,,,,20,https://dimg04.c-ctrip.com/images/0a26w2215fnv17w00BC26_C_130_130_Q70.jpg,en,5
1968530481,127625958,昆明东风广场福朋喜来登酒店,M445999****,5,超棒,酒店在很多网红美食打卡地的附近，在这里住吃是完全不用愁的。从水炉、旮旯食堂、董家湾小卷粉、四方小炒，每家都有打卡，大部分都在步行范围之内，吃货住这里没错。,2026/5/1 0:00,2026/6/1 12:55,典雅大床房,0,https://images4.c-ctrip.com/images/0236r12000snwkuujE466_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0233312000snwndgdD65C_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0230b12000snwkywbE7DC_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0232312000snwafay54F0_R_150_150_R5_Q70_D.jpg,,❤5分钟到万象城❤10分钟昆明老街❤10分钟南屏街❤15分钟翠湖公园❤15分钟火车站❤20分钟机场尊敬的宾客：衷心感谢您选择下榻昆明东风广场福朋喜来登酒店，并分享您宝贵的入住体验！我们酒店坐落于昆明市中心黄金地段——东风广场商圈。这里交通网络四通八达：- 至昆明站仅10分钟车程- 至长水国际机场约20分钟车程- 15分钟车程可达翠湖公园、滇池等著名景点得天独厚的地理位置让您既能享受都市繁华，又能快速抵达昆明各大旅游目的地。再次感谢您的认可！我们期待以优越的地理位置和焕新升级的设施服务，为您下次春城之行再添精彩。祝您旅途愉快！,2026/6/1 0:00,发布于云南,149,https://dimg04.c-ctrip.com/images/1me6o12000pd2ez0t795D_C_130_130_Q70.jpg,CN,5
1967880635,127625958,昆明东风广场福朋喜来登酒店,M584964****,5,超棒,升级了房间，房间很宽敞，非常干净，靠近马路，车来车往，稍微有点吵。服务态度很好，出行很方便,2026/5/1 0:00,2026/5/31 21:23,典雅大床房,0,,,❤5分钟到万象城❤10分钟昆明老街❤10分钟南屏街❤15分钟翠湖公园❤15分钟火车站❤20分钟机场尊敬的宾客：衷心感谢您选择下榻昆明东风广场福朋喜来登酒店，并分享您宝贵的入住体验！我们酒店坐落于昆明市中心黄金地段——东风广场商圈。这里交通网络四通八达：- 至昆明站仅10分钟车程- 至长水国际机场约20分钟车程- 15分钟车程可达翠湖公园、滇池等著名景点得天独厚的地理位置让您既能享受都市繁华，又能快速抵达昆明各大旅游目的地。再次感谢您的认可！我们期待以优越的地理位置和焕新升级的设施服务，为您下次春城之行再添精彩。祝您旅途愉快！,2026/5/31 0:00,发布于云南,130,https://dimg04.c-ctrip.com/images/27c3u12000na9j5gpFBB6_C_130_130_Q70.jpg,CN,5
1967724229,127625958,昆明东风广场福朋喜来登酒店,匿名用户,5,超棒,房间宽敞，帮忙升级了房型，两个 1.35 床，很舒服宽敞。服务也特别好，早餐丰富，地理位置优越，打车很近，下次还住,2026/5/1 0:00,2026/5/31 18:26,典雅双床房,0,,,❤5分钟到万象城❤10分钟昆明老街❤10分钟南屏街❤15分钟翠湖公园❤15分钟火车站❤20分钟机场尊敬的宾客：衷心感谢您选择下榻昆明东风广场福朋喜来登酒店，并分享您宝贵的入住体验！我们酒店坐落于昆明市中心黄金地段——东风广场商圈。这里交通网络四通八达：- 至昆明站仅10分钟车程- 至长水国际机场约20分钟车程- 15分钟车程可达翠湖公园、滇池等著名景点得天独厚的地理位置让您既能享受都市繁华，又能快速抵达昆明各大旅游目的地。再次感谢您的认可！我们期待以优越的地理位置和焕新升级的设施服务，为您下次春城之行再添精彩。祝您旅途愉快！,2026/5/31 0:00,发布于云南,7,https://dimg04.c-ctrip.com/images/0206y1200093jha2e8811_C_130_130_Q70.jpg,CN,5
1967700475,127625958,昆明东风广场福朋喜来登酒店,M17257****,5,超棒,"从机场打车过来，20 多分钟到酒店，意想不到的快
设施：房间空调可根据体感调节制冷制热很好，窗户可以打开
卫生：不错
服务：外卖有机器人送到房门口
早餐在二楼，菜品齐全。有奶白酒，有很多没见过的米线",2026/5/1 0:00,2026/5/31 18:09,典雅大床房,0,https://images4.c-ctrip.com/images/0232p12000snm0gjc75A0_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0230612000snly77x0CE1_R_150_150_R5_Q70_D.jpg,,❤5分钟到万象城❤10分钟昆明老街❤10分钟南屏街❤15分钟翠湖公园❤15分钟火车站❤20分钟机场尊敬的宾客：衷心感谢您选择下榻昆明东风广场福朋喜来登酒店，并分享您宝贵的入住体验！我们酒店坐落于昆明市中心黄金地段——东风广场商圈。这里交通网络四通八达：- 至昆明站仅10分钟车程- 至长水国际机场约20分钟车程- 15分钟车程可达翠湖公园、滇池等著名景点得天独厚的地理位置让您既能享受都市繁华，又能快速抵达昆明各大旅游目的地。再次感谢您的认可！我们期待以优越的地理位置和焕新升级的设施服务，为您下次春城之行再添精彩。祝您旅途愉快！,2026/5/31 0:00,发布于云南,101,https://dimg04.c-ctrip.com/images/27c2m12000na9j4bl5392_C_130_130_Q70.jpg,CN,5
1967367573,127625958,昆明东风广场福朋喜来登酒店,醍醐君,5,超棒,万豪系酒店的品质还是过硬的，该有的都有，品味在线。早餐比一般四星的强很多。从清洁阿姨到前台都热情有礼，妥帖又实用的服务,2026/5/1 0:00,2026/5/31 16:31,典雅双床房,0,https://images4.c-ctrip.com/images/0232612000snkznc14CC0_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0235f12000snl17t35B67_R_150_150_R5_Q70_D.jpg,,❤5分钟到万象城❤10分钟昆明老街❤10分钟南屏街❤15分钟翠湖公园❤15分钟火车站❤20分钟机场尊敬的宾客：衷心感谢您选择下榻昆明东风广场福朋喜来登酒店，并分享您宝贵的入住体验！我们酒店坐落于昆明市中心黄金地段——东风广场商圈。这里交通网络四通八达：- 至昆明站仅10分钟车程- 至长水国际机场约20分钟车程- 15分钟车程可达翠湖公园、滇池等著名景点得天独厚的地理位置让您既能享受都市繁华，又能快速抵达昆明各大旅游目的地。再次感谢您的认可！我们期待以优越的地理位置和焕新升级的设施服务，为您下次春城之行再添精彩。祝您旅途愉快！,2026/5/31 0:00,发布于云南,154,https://dimg04.c-ctrip.com/images/1h64w12000g4c2ph9CBF6_C_130_130_Q70.jpg,CN,5
1966415073,127625958,昆明东风广场福朋喜来登酒店,asheeeee,5,超棒,房间宽敞整洁舒适 服务热情周到 停车方便 非常好！,2026/5/1 0:00,2026/5/30 22:19,典雅大床房,0,,,❤5分钟到万象城❤10分钟昆明老街❤10分钟南屏街❤15分钟翠湖公园❤15分钟火车站❤20分钟机场尊敬的宾客：衷心感谢您选择下榻昆明东风广场福朋喜来登酒店，并分享您宝贵的入住体验！我们酒店坐落于昆明市中心黄金地段——东风广场商圈。这里交通网络四通八达：- 至昆明站仅10分钟车程- 至长水国际机场约20分钟车程- 15分钟车程可达翠湖公园、滇池等著名景点得天独厚的地理位置让您既能享受都市繁华，又能快速抵达昆明各大旅游目的地。再次感谢您的认可！我们期待以优越的地理位置和焕新升级的设施服务，为您下次春城之行再添精彩。祝您旅途愉快！,2026/5/31 0:00,发布于云南,28,https://dimg04.c-ctrip.com/images/0Z81j12000hsaj3pn2468_C_130_130_Q70.jpg,CN,5
1965861365,127625958,昆明东风广场福朋喜来登酒店,稀里糊涂中奖了,5,超棒,酒店前台工作人员始终面带微笑，办理入住高效流畅。无论是咨询周边景点还是提出客房需求，都能耐心细致回应，让人从踏入大堂起便就感到温暖与专业。酒店最大的地理优势是出门不远处就是万象城和东华农贸市场，清晨或傍晚都可去体验本地生活的烟火气。客房设计简洁明快，采光良好，床上用品柔软舒适，卫生间打扫得一尘不染。酒店前往火车站、机场都非常近，极大的提升了在昆明旅行的便捷度。早餐是酒店的亮点之一，餐台陈列丰富，既有昆明特色的铜锅洋芋焖饭、奶白酒等地道风味，也包含西式经典，泡芙还是动物奶油的，食材新鲜，搭配多样，不是预制菜，足以让你饱满的能量开启新的一天探索。,2026/5/1 0:00,2026/5/30 15:44,典雅双床房,0,https://images4.c-ctrip.com/images/0230212000sn8r4utE23A_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0233k12000sn8v1v92095_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0235512000sn8rjrd8F81_R_150_150_R5_Q70_D.jpg; https://images4.c-ctrip.com/images/0231012000sn8o9in4ED3_R_150_150_R5_Q70_D.jpg,,❤5分钟到万象城❤10分钟昆明老街❤10分钟南屏街❤15分钟翠湖公园❤15分钟火车站❤20分钟机场尊敬的宾客：衷心感谢您选择下榻昆明东风广场福朋喜来登酒店，并分享您宝贵的入住体验！我们酒店坐落于昆明市中心黄金地段——东风广场商圈。这里交通网络四通八达：- 至昆明站仅10分钟车程- 至长水国际机场约20分钟车程- 15分钟车程可达翠湖公园、滇池等著名景点得天独厚的地理位置让您既能享受都市繁华，又能快速抵达昆明各大旅游目的地。再次感谢您的认可！我们期待以优越的地理位置和焕新升级的设施服务，为您下次春城之行再添精彩。祝您旅途愉快！,2026/5/30 0:00,发布于云南,106,https://dimg04.c-ctrip.com/images/1i52w12000quk592116F4_C_130_130_Q70.jpg,CN,5
1965057367,127625958,昆明东风广场福朋喜来登酒店,M2kt4h89g****,5,超棒,干净整洁，房间没有异味，隔音好，床垫一开始觉得偏软承托力不够。不过一觉睡到天亮，腰感觉还行。离翠湖打车10多分钟，交通比较便利,2026/5/1 0:00,2026/5/29 23:00,典雅双床房,0,,,❤5分钟到万象城❤10分钟昆明老街❤10分钟南屏街❤15分钟翠湖公园❤15分钟火车站❤20分钟机场尊敬的宾客：衷心感谢您选择下榻昆明东风广场福朋喜来登酒店，并分享您宝贵的入住体验！我们酒店坐落于昆明市中心黄金地段——东风广场商圈。这里交通网络四通八达：- 至昆明站仅10分钟车程- 至长水国际机场约20分钟车程- 15分钟车程可达翠湖公园、滇池等著名景点得天独厚的地理位置让您既能享受都市繁华，又能快速抵达昆明各大旅游目的地。再次感谢您的认可！我们期待以优越的地理位置和焕新升级的设施服务，为您下次春城之行再添精彩。祝您旅途愉快！,2026/5/29 0:00,发布于云南,38,https://dimg04.c-ctrip.com/images/1me3712000rpj6vb96B04_C_130_130_Q70.jpg,CN,5
1965065221,127625958,昆明东风广场福朋喜来登酒店,养猫猫的人,5,超棒,在做旅游规划的时候看中了这家酒店，地理位置好，附近还有董家湾和东华农贸市场可以打卡，酒店工作人员服务不错。美中不足就是衣架有点掉漆，建议可以更新一下,2026/5/1 0:00,2026/5/29 23:20,典雅大床房,0,,,❤5分钟到万象城❤10分钟昆明老街❤10分钟南屏街❤15分钟翠湖公园❤15分钟火车站❤20分钟机场尊敬的宾客：衷心感谢您选择下榻昆明东风广场福朋喜来登酒店，并分享您宝贵的入住体验！我们酒店坐落于昆明市中心黄金地段——东风广场商圈。这里交通网络四通八达：- 至昆明站仅10分钟车程- 至长水国际机场约20分钟车程- 15分钟车程可达翠湖公园、滇池等著名景点得天独厚的地理位置让您既能享受都市繁华，又能快速抵达昆明各大旅游目的地。再次感谢您的认可！我们期待以优越的地理位置和焕新升级的设施服务，为您下次春城之行再添精彩。祝您旅途愉快！,2026/5/29 0:00,发布于云南,121,https://dimg04.c-ctrip.com/images/Z80h1b000001bv7at256B_C_130_130_Q70.jpg,CN,5
1965050465,127625958,昆明东风广场福朋喜来登酒店,M253085****,5,超棒,酒店地理位置很优势，周边商场聚集地很热闹。我们住的房型是沿街的，对于睡眠不好的人说，车子经过有点吵,2026/5/1 0:00,2026/5/29 22:43,典雅大床房,0,,,❤5分钟到万象城❤10分钟昆明老街❤10分钟南屏街❤15分钟翠湖公园❤15分钟火车站❤20分钟机场尊敬的宾客：衷心感谢您选择下榻昆明东风广场福朋喜来登酒店，并分享您宝贵的入住体验！我们酒店坐落于昆明市中心黄金地段——东风广场商圈。这里交通网络四通八达：- 至昆明站仅10分钟车程- 至长水国际机场约20分钟车程- 15分钟车程可达翠湖公园、滇池等著名景点得天独厚的地理位置让您既能享受都市繁华，又能快速抵达昆明各大旅游目的地。再次感谢您的认可！我们期待以优越的地理位置和焕新升级的设施服务，为您下次春城之行再添精彩。祝您旅途愉快！,2026/5/29 0:00,发布于云南,65,https://dimg04.c-ctrip.com/images/27c3u12000na9j5gpFBB6_C_130_130_Q70.jpg,CN,5
1965017841,127625958,昆明东风广场福朋喜来登酒店,837C2N7V0F,5,超棒,有免费停车场，停车很方便。服务团队非常棒，员工热情友好，加上健身房 24 小时，洗衣房设备很多不用等，住多久都觉得方便,2026/5/1 0:00,2026/5/29 21:24,典雅大床房,0,https://images4.c-ctrip.com/images/0231s12000smyv12d3953_R_150_150_R5_Q70_D.jpg,,❤5分钟到万象城❤10分钟昆明老街❤10分钟南屏街❤15分钟翠湖公园❤15分钟火车站❤20分钟机场尊敬的宾客：衷心感谢您选择下榻昆明东风广场福朋喜来登酒店，并分享您宝贵的入住体验！我们酒店坐落于昆明市中心黄金地段——东风广场商圈。这里交通网络四通八达：- 至昆明站仅10分钟车程- 至长水国际机场约20分钟车程- 15分钟车程可达翠湖公园、滇池等著名景点得天独厚的地理位置让您既能享受都市繁华，又能快速抵达昆明各大旅游目的地。再次感谢您的认可！我们期待以优越的地理位置和焕新升级的设施服务，为您下次春城之行再添精彩。祝您旅途愉快！,2026/5/29 0:00,发布于云南,92,https://dimg04.c-ctrip.com/images/27c1212000na9ji4x8795_C_130_130_Q70.jpg,CN,5
